timestamp,incident_id,node_id,alarm_code,severity,is_root_cause,node_type
2025-12-09 18:06:24.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00274,LOS,MAJOR,False,ONT
2025-12-09 18:06:25.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02222,LOS,MAJOR,False,ONT
2025-12-09 18:06:25.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02391,LOS,MAJOR,False,ONT
2025-12-09 18:06:25.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01433,LOS,MAJOR,False,ONT
2025-12-09 18:06:26.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00862,LOS,MAJOR,False,ONT
2025-12-09 18:06:26.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00485,LOS,MAJOR,False,ONT
2025-12-09 18:06:26.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00620,LOS,MAJOR,False,ONT
2025-12-09 18:06:27.174003,INC-1765278381-AGG_SW_006,OLT_069,UPLINK_DOWN,MAJOR,False,OLT
2025-12-09 18:06:27.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00867,LOS,MAJOR,False,ONT
2025-12-09 18:06:27.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00597,LOS,MAJOR,False,ONT
2025-12-09 18:06:29.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01595,LOS,MAJOR,False,ONT
2025-12-09 18:06:29.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02147,LOS,MAJOR,False,ONT
2025-12-09 18:06:29.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01810,LOS,MAJOR,False,ONT
2025-12-09 18:06:30.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00018,LOS,MAJOR,False,ONT
2025-12-09 18:06:30.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00396,LOS,MAJOR,False,ONT
2025-12-09 18:06:31.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00248,LOS,MAJOR,False,ONT
2025-12-09 18:06:32.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00386,LOS,MAJOR,False,ONT
2025-12-09 18:06:32.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01899,LOS,MAJOR,False,ONT
2025-12-09 18:06:34.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01221,LOS,MAJOR,False,ONT
2025-12-09 18:06:34.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00362,LOS,MAJOR,False,ONT
2025-12-09 18:06:35.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00533,LOS,MAJOR,False,ONT
2025-12-09 18:06:35.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02066,LOS,MAJOR,False,ONT
2025-12-09 18:06:35.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01897,LOS,MAJOR,False,ONT
2025-12-09 18:06:36.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00851,LOS,MAJOR,False,ONT
2025-12-09 18:06:36.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01156,LOS,MAJOR,False,ONT
2025-12-09 18:06:37.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00169,LOS,MAJOR,False,ONT
2025-12-09 18:06:37.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00718,LOS,MAJOR,False,ONT
2025-12-09 18:06:38.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00753,LOS,MAJOR,False,ONT
2025-12-09 18:06:38.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01859,LOS,MAJOR,False,ONT
2025-12-09 18:06:38.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01032,LOS,MAJOR,False,ONT
2025-12-09 18:06:39.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00461,LOS,MAJOR,False,ONT
2025-12-09 18:06:39.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02327,LOS,MAJOR,False,ONT
2025-12-09 18:06:40.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00141,LOS,MAJOR,False,ONT
2025-12-09 18:06:41.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01990,LOS,MAJOR,False,ONT
2025-12-09 18:06:42.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00107,LOS,MAJOR,False,ONT
2025-12-09 18:06:42.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01134,LOS,MAJOR,False,ONT
2025-12-09 18:06:42.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01323,LOS,MAJOR,False,ONT
2025-12-09 18:06:43.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01123,LOS,MAJOR,False,ONT
2025-12-09 18:06:44.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00233,LOS,MAJOR,False,ONT
2025-12-09 18:06:45.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01725,LOS,MAJOR,False,ONT
2025-12-09 18:06:46.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02235,LOS,MAJOR,False,ONT
2025-12-09 18:06:46.174003,INC-1765278381-AGG_SW_006,OLT_042,UPLINK_DOWN,MAJOR,False,OLT
2025-12-09 18:06:48.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02182,LOS,MAJOR,False,ONT
2025-12-09 18:06:49.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01986,LOS,MAJOR,False,ONT
2025-12-09 18:06:50.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00099,LOS,MAJOR,False,ONT
2025-12-09 18:06:51.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00108,LOS,MAJOR,False,ONT
2025-12-09 18:06:51.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00640,LOS,MAJOR,False,ONT
2025-12-09 18:06:52.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01451,LOS,MAJOR,False,ONT
2025-12-09 18:06:52.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00917,LOS,MAJOR,False,ONT
2025-12-09 18:06:53.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00887,LOS,MAJOR,False,ONT
2025-12-09 18:06:53.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01627,LOS,MAJOR,False,ONT
2025-12-09 18:06:53.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01778,LOS,MAJOR,False,ONT
2025-12-09 18:06:55.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01400,LOS,MAJOR,False,ONT
2025-12-09 18:06:55.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02227,LOS,MAJOR,False,ONT
2025-12-09 18:06:56.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01035,LOS,MAJOR,False,ONT
2025-12-09 18:06:57.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01183,LOS,MAJOR,False,ONT
2025-12-09 18:06:58.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01489,LOS,MAJOR,False,ONT
2025-12-09 18:06:59.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00118,LOS,MAJOR,False,ONT
2025-12-09 18:06:59.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02258,LOS,MAJOR,False,ONT
2025-12-09 18:07:01.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02228,LOS,MAJOR,False,ONT
2025-12-09 18:07:02.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00870,LOS,MAJOR,False,ONT
2025-12-09 18:07:03.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02085,LOS,MAJOR,False,ONT
2025-12-09 18:07:04.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01613,LOS,MAJOR,False,ONT
2025-12-09 18:07:04.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01290,LOS,MAJOR,False,ONT
2025-12-09 18:07:04.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02010,LOS,MAJOR,False,ONT
2025-12-09 18:07:04.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01739,LOS,MAJOR,False,ONT
2025-12-09 18:07:06.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02284,LOS,MAJOR,False,ONT
2025-12-09 18:07:06.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01796,LOS,MAJOR,False,ONT
2025-12-09 18:07:06.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00424,LOS,MAJOR,False,ONT
2025-12-09 18:07:06.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00451,LOS,MAJOR,False,ONT
2025-12-09 18:07:06.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02310,LOS,MAJOR,False,ONT
2025-12-09 18:07:07.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00587,LOS,MAJOR,False,ONT
2025-12-09 18:07:08.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00701,LOS,MAJOR,False,ONT
2025-12-09 18:07:08.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01540,LOS,MAJOR,False,ONT
2025-12-09 18:07:08.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01603,LOS,MAJOR,False,ONT
2025-12-09 18:07:09.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02332,LOS,MAJOR,False,ONT
2025-12-09 18:07:10.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01270,LOS,MAJOR,False,ONT
2025-12-09 18:07:11.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02276,LOS,MAJOR,False,ONT
2025-12-09 18:07:11.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01419,LOS,MAJOR,False,ONT
2025-12-09 18:07:12.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02155,LOS,MAJOR,False,ONT
2025-12-09 18:07:12.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00069,LOS,MAJOR,False,ONT
2025-12-09 18:07:13.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00085,LOS,MAJOR,False,ONT
2025-12-09 18:07:13.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01260,LOS,MAJOR,False,ONT
2025-12-09 18:07:14.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00845,LOS,MAJOR,False,ONT
2025-12-09 18:07:14.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01421,LOS,MAJOR,False,ONT
2025-12-09 18:07:15.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00357,LOS,MAJOR,False,ONT
2025-12-09 18:07:16.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01906,LOS,MAJOR,False,ONT
2025-12-09 18:07:16.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00372,LOS,MAJOR,False,ONT
2025-12-09 18:07:17.174003,INC-1765278381-AGG_SW_006,ONT_CUST_02144,LOS,MAJOR,False,ONT
2025-12-09 18:07:17.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01345,LOS,MAJOR,False,ONT
2025-12-09 18:07:17.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01722,LOS,MAJOR,False,ONT
2025-12-09 18:07:17.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01655,LOS,MAJOR,False,ONT
2025-12-09 18:07:18.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01969,LOS,MAJOR,False,ONT
2025-12-09 18:07:18.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00675,LOS,MAJOR,False,ONT
2025-12-09 18:07:19.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00223,LOS,MAJOR,False,ONT
2025-12-09 18:07:19.174003,INC-1765278381-AGG_SW_006,OLT_010,UPLINK_DOWN,MAJOR,False,OLT
2025-12-09 18:07:19.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00003,LOS,MAJOR,False,ONT
2025-12-09 18:07:21.174003,INC-1765278381-AGG_SW_006,ONT_CUST_00270,LOS,MAJOR,False,ONT
2025-12-09 18:07:21.174003,INC-1765278381-AGG_SW_006,ONT_CUST_01115,LOS,MAJOR,False,ONT
2025-12-09 21:06:54.174003,INC-1765289214-OLT_073,OLT_073,POWER_LOSS,CRITICAL,True,OLT
2025-12-09 21:06:56.174003,INC-1765289214-OLT_073,ONT_CUST_01204,LOS,MAJOR,False,ONT
2025-12-09 21:07:00.174003,INC-1765289214-OLT_073,ONT_CUST_00807,LOS,MAJOR,False,ONT
2025-12-09 21:07:01.174003,INC-1765289214-OLT_073,ONT_CUST_01369,LOS,MAJOR,False,ONT
2025-12-09 21:07:04.174003,INC-1765289214-OLT_073,ONT_CUST_00489,LOS,MAJOR,False,ONT
2025-12-09 21:07:06.174003,INC-1765289214-OLT_073,ONT_CUST_01560,LOS,MAJOR,False,ONT
2025-12-09 21:07:07.174003,INC-1765289214-OLT_073,ONT_CUST_00122,LOS,MAJOR,False,ONT
2025-12-09 21:07:08.174003,INC-1765289214-OLT_073,ONT_CUST_02241,LOS,MAJOR,False,ONT
2025-12-09 21:07:09.174003,INC-1765289214-OLT_073,ONT_CUST_01416,LOS,MAJOR,False,ONT
2025-12-09 21:07:10.174003,INC-1765289214-OLT_073,ONT_CUST_00815,LOS,MAJOR,False,ONT
2025-12-09 21:07:11.174003,INC-1765289214-OLT_073,ONT_CUST_01588,LOS,MAJOR,False,ONT
2025-12-09 21:07:12.174003,INC-1765289214-OLT_073,ONT_CUST_02042,LOS,MAJOR,False,ONT
2025-12-09 21:07:16.174003,INC-1765289214-OLT_073,ONT_CUST_00198,LOS,MAJOR,False,ONT
2025-12-09 21:07:17.174003,INC-1765289214-OLT_073,ONT_CUST_02395,LOS,MAJOR,False,ONT
2025-12-09 21:07:17.174003,INC-1765289214-OLT_073,ONT_CUST_01306,LOS,MAJOR,False,ONT
2025-12-09 21:07:18.174003,INC-1765289214-OLT_073,ONT_CUST_01278,LOS,MAJOR,False,ONT
2025-12-09 21:07:19.174003,INC-1765289214-OLT_073,ONT_CUST_02095,LOS,MAJOR,False,ONT
2025-12-09 21:07:20.174003,INC-1765289214-OLT_073,ONT_CUST_00355,LOS,MAJOR,False,ONT
2025-12-09 21:07:21.174003,INC-1765289214-OLT_073,ONT_CUST_01609,LOS,MAJOR,False,ONT
2025-12-09 21:07:21.174003,INC-1765289214-OLT_073,ONT_CUST_00239,LOS,MAJOR,False,ONT
2025-12-09 21:07:22.174003,INC-1765289214-OLT_073,ONT_CUST_00344,LOS,MAJOR,False,ONT
2025-12-09 21:07:23.174003,INC-1765289214-OLT_073,ONT_CUST_01175,LOS,MAJOR,False,ONT
2025-12-09 21:07:26.174003,INC-1765289214-OLT_073,ONT_CUST_01831,LOS,MAJOR,False,ONT
2025-12-09 21:07:28.174003,INC-1765289214-OLT_073,ONT_CUST_02321,LOS,MAJOR,False,ONT
2025-12-09 21:07:29.174003,INC-1765289214-OLT_073,ONT_CUST_00704,LOS,MAJOR,False,ONT
2025-12-09 21:07:31.174003,INC-1765289214-OLT_073,ONT_CUST_01015,LOS,MAJOR,False,ONT
2025-12-09 21:07:32.174003,INC-1765289214-OLT_073,ONT_CUST_00285,LOS,MAJOR,False,ONT
2025-12-09 21:07:35.174003,INC-1765289214-OLT_073,ONT_CUST_01019,LOS,MAJOR,False,ONT
2025-12-09 21:07:35.174003,INC-1765289214-OLT_073,ONT_CUST_00974,LOS,MAJOR,False,ONT
2025-12-09 21:07:37.174003,INC-1765289214-OLT_073,ONT_CUST_02353,LOS,MAJOR,False,ONT
2025-12-09 21:07:38.174003,INC-1765289214-OLT_073,ONT_CUST_01271,LOS,MAJOR,False,ONT
2025-12-09 21:07:38.174003,INC-1765289214-OLT_073,ONT_CUST_00176,LOS,MAJOR,False,ONT
2025-12-09 21:07:39.174003,INC-1765289214-OLT_073,ONT_CUST_01547,LOS,MAJOR,False,ONT
2025-12-09 21:07:42.174003,INC-1765289214-OLT_073,ONT_CUST_00557,LOS,MAJOR,False,ONT
2025-12-09 21:07:42.174003,INC-1765289214-OLT_073,ONT_CUST_01212,LOS,MAJOR,False,ONT
2025-12-09 21:07:49.174003,INC-1765289214-OLT_073,ONT_CUST_00749,LOS,MAJOR,False,ONT
2025-12-09 21:07:51.174003,INC-1765289214-OLT_073,ONT_CUST_02198,LOS,MAJOR,False,ONT
2025-12-09 21:07:51.174003,INC-1765289214-OLT_073,ONT_CUST_00791,LOS,MAJOR,False,ONT
2025-12-09 21:07:51.174003,INC-1765289214-OLT_073,ONT_CUST_02348,LOS,MAJOR,False,ONT
2025-12-09 21:07:52.174003,INC-1765289214-OLT_073,ONT_CUST_01409,LOS,MAJOR,False,ONT
2025-12-09 21:07:53.174003,INC-1765289214-OLT_073,ONT_CUST_01404,LOS,MAJOR,False,ONT
2025-12-09 21:07:53.174003,INC-1765289214-OLT_073,ONT_CUST_01155,LOS,MAJOR,False,ONT
2025-12-09 21:07:53.174003,INC-1765289214-OLT_073,ONT_CUST_01932,LOS,MAJOR,False,ONT
2025-12-09 23:56:24.174003,INC-1765299384-OLT_053,OLT_053,CPU_OVERLOAD,CRITICAL,True,OLT
2025-12-09 23:56:26.174003,INC-1765299384-OLT_053,ONT_CUST_00497,LOS,MAJOR,False,ONT
2025-12-09 23:56:27.174003,INC-1765299384-OLT_053,ONT_CUST_00017,LOS,MAJOR,False,ONT
2025-12-09 23:56:31.174003,INC-1765299384-OLT_053,ONT_CUST_00834,LOS,MAJOR,False,ONT
2025-12-09 23:56:36.174003,INC-1765299384-OLT_053,ONT_CUST_00259,LOS,MAJOR,False,ONT
2025-12-09 23:56:48.174003,INC-1765299384-OLT_053,ONT_CUST_00532,LOS,MAJOR,False,ONT
2025-12-09 23:56:54.174003,INC-1765299384-OLT_053,ONT_CUST_00320,LOS,MAJOR,False,ONT
2025-12-09 23:56:55.174003,INC-1765299384-OLT_053,ONT_CUST_00405,LOS,MAJOR,False,ONT
2025-12-09 23:56:55.174003,INC-1765299384-OLT_053,ONT_CUST_02259,LOS,MAJOR,False,ONT
2025-12-09 23:56:56.174003,INC-1765299384-OLT_053,ONT_CUST_01097,LOS,MAJOR,False,ONT
2025-12-09 23:56:59.174003,INC-1765299384-OLT_053,ONT_CUST_00943,LOS,MAJOR,False,ONT
2025-12-09 23:57:03.174003,INC-1765299384-OLT_053,ONT_CUST_01925,LOS,MAJOR,False,ONT
2025-12-09 23:57:04.174003,INC-1765299384-OLT_053,ONT_CUST_02248,LOS,MAJOR,False,ONT
2025-12-09 23:57:05.174003,INC-1765299384-OLT_053,ONT_CUST_01755,LOS,MAJOR,False,ONT
2025-12-09 23:57:06.174003,INC-1765299384-OLT_053,ONT_CUST_00155,LOS,MAJOR,False,ONT
2025-12-09 23:57:10.174003,INC-1765299384-OLT_053,ONT_CUST_00096,LOS,MAJOR,False,ONT
2025-12-09 23:57:12.174003,INC-1765299384-OLT_053,ONT_CUST_00748,LOS,MAJOR,False,ONT
2025-12-09 23:57:13.174003,INC-1765299384-OLT_053,ONT_CUST_01860,LOS,MAJOR,False,ONT
2025-12-09 23:57:16.174003,INC-1765299384-OLT_053,ONT_CUST_01766,LOS,MAJOR,False,ONT
2025-12-09 23:57:20.174003,INC-1765299384-OLT_053,ONT_CUST_00392,LOS,MAJOR,False,ONT
2025-12-09 23:57:22.174003,INC-1765299384-OLT_053,ONT_CUST_00006,LOS,MAJOR,False,ONT
2025-12-09 23:57:24.174003,INC-1765299384-OLT_053,ONT_CUST_00128,LOS,MAJOR,False,ONT
2025-12-10 00:54:58.174003,INC-1765302898-OLT_011,OLT_011,POWER_LOSS,CRITICAL,True,OLT
2025-12-10 00:54:59.174003,INC-1765302898-OLT_011,ONT_CUST_02171,LOS,MAJOR,False,ONT
2025-12-10 00:55:00.174003,INC-1765302898-OLT_011,ONT_CUST_01381,LOS,MAJOR,False,ONT
2025-12-10 00:55:03.174003,INC-1765302898-OLT_011,ONT_CUST_02112,LOS,MAJOR,False,ONT
2025-12-10 00:55:03.174003,INC-1765302898-OLT_011,ONT_CUST_01667,LOS,MAJOR,False,ONT
2025-12-10 00:55:04.174003,INC-1765302898-OLT_011,ONT_CUST_00881,LOS,MAJOR,False,ONT
2025-12-10 00:55:06.174003,INC-1765302898-OLT_011,ONT_CUST_02049,LOS,MAJOR,False,ONT
2025-12-10 00:55:07.174003,INC-1765302898-OLT_011,ONT_CUST_00474,LOS,MAJOR,False,ONT
2025-12-10 00:55:16.174003,INC-1765302898-OLT_011,ONT_CUST_02043,LOS,MAJOR,False,ONT
2025-12-10 00:55:23.174003,INC-1765302898-OLT_011,ONT_CUST_01253,LOS,MAJOR,False,ONT
2025-12-10 00:55:24.174003,INC-1765302898-OLT_011,ONT_CUST_02318,LOS,MAJOR,False,ONT
2025-12-10 00:55:25.174003,INC-1765302898-OLT_011,ONT_CUST_00564,LOS,MAJOR,False,ONT
2025-12-10 00:55:31.174003,INC-1765302898-OLT_011,ONT_CUST_01280,LOS,MAJOR,False,ONT
2025-12-10 00:55:33.174003,INC-1765302898-OLT_011,ONT_CUST_01647,LOS,MAJOR,False,ONT
2025-12-10 00:55:37.174003,INC-1765302898-OLT_011,ONT_CUST_01458,LOS,MAJOR,False,ONT
2025-12-10 00:55:40.174003,INC-1765302898-OLT_011,ONT_CUST_01751,LOS,MAJOR,False,ONT
2025-12-10 00:55:44.174003,INC-1765302898-OLT_011,ONT_CUST_02214,LOS,MAJOR,False,ONT
2025-12-10 00:55:45.174003,INC-1765302898-OLT_011,ONT_CUST_01182,LOS,MAJOR,False,ONT
2025-12-10 00:55:45.174003,INC-1765302898-OLT_011,ONT_CUST_01985,LOS,MAJOR,False,ONT
2025-12-10 00:55:46.174003,INC-1765302898-OLT_011,ONT_CUST_01956,LOS,MAJOR,False,ONT
2025-12-10 00:55:46.174003,INC-1765302898-OLT_011,ONT_CUST_00043,LOS,MAJOR,False,ONT
2025-12-10 00:55:47.174003,INC-1765302898-OLT_011,ONT_CUST_02009,LOS,MAJOR,False,ONT
2025-12-10 00:55:49.174003,INC-1765302898-OLT_011,ONT_CUST_02129,LOS,MAJOR,False,ONT
2025-12-10 00:55:51.174003,INC-1765302898-OLT_011,ONT_CUST_01772,LOS,MAJOR,False,ONT
2025-12-10 00:55:51.174003,INC-1765302898-OLT_011,ONT_CUST_01685,LOS,MAJOR,False,ONT
2025-12-10 00:55:52.174003,INC-1765302898-OLT_011,ONT_CUST_01636,LOS,MAJOR,False,ONT
2025-12-10 00:55:54.174003,INC-1765302898-OLT_011,ONT_CUST_00908,LOS,MAJOR,False,ONT
2025-12-10 00:55:55.174003,INC-1765302898-OLT_011,ONT_CUST_01052,LOS,MAJOR,False,ONT
2025-12-10 01:44:30.174003,INC-1765305870-OLT_073,OLT_073,CPU_OVERLOAD,CRITICAL,True,OLT
2025-12-10 01:44:33.174003,INC-1765305870-OLT_073,ONT_CUST_01175,LOS,MAJOR,False,ONT
2025-12-10 01:44:33.174003,INC-1765305870-OLT_073,ONT_CUST_01588,LOS,MAJOR,False,ONT
2025-12-10 01:44:35.174003,INC-1765305870-OLT_073,ONT_CUST_02198,LOS,MAJOR,False,ONT
2025-12-10 01:44:36.174003,INC-1765305870-OLT_073,ONT_CUST_02353,LOS,MAJOR,False,ONT
2025-12-10 01:44:37.174003,INC-1765305870-OLT_073,ONT_CUST_00285,LOS,MAJOR,False,ONT
2025-12-10 01:44:37.174003,INC-1765305870-OLT_073,ONT_CUST_01306,LOS,MAJOR,False,ONT
2025-12-10 01:44:39.174003,INC-1765305870-OLT_073,ONT_CUST_01831,LOS,MAJOR,False,ONT
2025-12-10 01:44:40.174003,INC-1765305870-OLT_073,ONT_CUST_00815,LOS,MAJOR,False,ONT
2025-12-10 01:44:40.174003,INC-1765305870-OLT_073,ONT_CUST_01932,LOS,MAJOR,False,ONT
2025-12-10 01:44:42.174003,INC-1765305870-OLT_073,ONT_CUST_01416,LOS,MAJOR,False,ONT
2025-12-10 01:44:46.174003,INC-1765305870-OLT_073,ONT_CUST_01155,LOS,MAJOR,False,ONT
2025-12-10 01:44:46.174003,INC-1765305870-OLT_073,ONT_CUST_00749,LOS,MAJOR,False,ONT
2025-12-10 01:44:48.174003,INC-1765305870-OLT_073,ONT_CUST_01278,LOS,MAJOR,False,ONT
2025-12-10 01:44:51.174003,INC-1765305870-OLT_073,ONT_CUST_02321,LOS,MAJOR,False,ONT
